,,date,minutes,minutes,td,td,dd,dd,doubles,doubles,dk_per_min,dk_per_min,dk_per_min,dk_score,dk_score,dk_score,points,points,points,game_score,game_score,game_score,fg_pct,three_pct,two_pct,rebounds,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,w
,,len,sum,mean,sum,mean,sum,mean,sum,mean,mean,max,std,mean,max,std,mean,max,std,mean,max,std,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean
slug,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
princta01,Tayshaun Prince,499,14113.61666666668,28.283800935203768,0,0.0,10,0.02004008016032064,231,0.46292585170340683,0.620150203074016,1.4374445430346052,0.25082551468868747,18.431362725450903,64.0,10.160270554352579,9.188376753507015,31,6.351531546191815,6.807214428857716,30.3,5.727569139618362,0.41778173784206685,0.2143286573146293,0.42816833139320226,3.717434869739479,0.8396793587174348,2.8777555110220443,2.070140280561122,0.49498997995991983,0.34468937875751504,0.8276553106212425,0.4408817635270541
jefferi01,Richard Jefferson,642,14078.733333333324,21.929491173416395,0,0.0,6,0.009345794392523364,220,0.3426791277258567,0.6200294524764565,5.1,0.33493356913145644,13.947040498442368,41.25,8.685309056779369,7.3566978193146415,28,5.545347897685076,5.0922118380062305,21.8,4.946206895272626,0.41387357399589414,0.31610913316520817,0.4256898648253786,2.778816199376947,0.3909657320872274,2.3878504672897196,1.088785046728972,0.4470404984423676,0.2398753894080997,0.8021806853582555,0.5778816199376947
coleno01,Norris Cole,428,9141.416666666666,21.35845015576324,0,0.0,3,0.007009345794392523,118,0.2757009345794392,0.6198724035514952,2.9779411764705883,0.32112895644811273,13.869742990654206,47.75,8.786672987088748,6.544392523364486,26,4.9261897579922,4.118457943925236,20.9,4.913667833130314,0.37515851710554593,0.23729973297730303,0.3920315146950662,1.824766355140187,0.205607476635514,1.6191588785046729,2.5210280373831777,0.7266355140186916,0.0911214953271028,1.341121495327103,0.6285046728971962
greenwi01,Willie Green,372,6715.949999999998,18.05362903225806,0,0.0,0,0.0,104,0.27956989247311825,0.6197842161106919,2.7142857142857144,0.29714135055139784,11.504032258064516,44.75,7.1797050280677785,6.852150537634409,31,4.954474217283824,4.007795698924732,27.2,4.510923367705064,0.4165861859048216,0.31150153609831027,0.4419876233384302,1.5913978494623655,0.25,1.3413978494623655,0.9973118279569892,0.4274193548387097,0.13440860215053763,0.7016129032258065,0.5376344086021505
bibbymi01,Mike Bibby,204,4984.916666666666,24.43586601307189,0,0.0,0,0.0,69,0.3382352941176471,0.618434018053943,1.6684665226781858,0.27483553881401257,15.607843137254902,38.5,9.134969741182353,6.931372549019608,23,5.43707361872178,5.141666666666664,22.3,5.343665202805241,0.3517779197926257,0.33250396118043185,0.3147408963585434,2.1862745098039214,0.2107843137254902,1.9754901960784315,2.8627450980392157,0.6225490196078431,0.09803921568627451,1.0098039215686274,0.6029411764705882
hayesja01,Jarvis Hayes,44,1030.1666666666667,23.41287878787879,0,0.0,0,0.0,14,0.3181818181818182,0.6171397681730751,1.369661266568483,0.2749290116330039,14.431818181818182,31.0,7.44970805506553,7.954545454545454,19,4.7198469893140595,4.73409090909091,15.1,5.026392815501926,0.40760659794750703,0.31217532467532466,0.511038961038961,2.4545454545454546,0.20454545454545456,2.25,0.9090909090909091,0.6363636363636364,0.20454545454545456,0.6363636363636364,0.18181818181818182
mclembe01,Ben McLemore,368,8724.316666666657,23.707382246376785,0,0.0,1,0.002717391304347826,155,0.421195652173913,0.616643201244424,1.7696629213483146,0.29579125519880606,15.250679347826088,47.75,9.550819519192196,8.80163043478261,31,6.1232836157629675,4.933695652173911,22.2,5.379282635518194,0.38819015019862196,0.2987965838509318,0.4314152785620174,2.470108695652174,0.47282608695652173,1.997282608695652,1.1059782608695652,0.6711956521739131,0.19293478260869565,1.252717391304348,0.3423913043478261
hairspj02,P.J. Hairston,113,2022.5500000000004,17.898672566371687,0,0.0,2,0.017699115044247787,25,0.22123893805309736,0.6158414304535313,1.5488482922954725,0.314165938690982,11.300884955752212,40.0,7.275905019495381,5.920353982300885,21,4.594526232610841,3.037168141592921,16.5,4.130465960619108,0.3190182482217879,0.2651566231212248,0.33785644051130775,2.353982300884956,0.415929203539823,1.9380530973451326,0.5221238938053098,0.4778761061946903,0.21238938053097345,0.5663716814159292,0.4424778761061947
baldwwa01,Wade Baldwin,63,610.6,9.692063492063493,0,0.0,0,0.0,3,0.047619047619047616,0.6158190742966296,2.159090909090909,0.6321849787551506,6.992063492063492,34.25,7.494751961449137,2.857142857142857,15,3.472737800943426,1.695238095238095,13.4,3.5399302239992534,0.2566326530612245,0.12962962962962965,0.2400793650793651,1.2063492063492063,0.23809523809523808,0.9682539682539683,1.3174603174603174,0.3492063492063492,0.1746031746031746,0.9523809523809523,0.5238095238095238
doziepj01,PJ Dozier,8,54.016666666666666,6.752083333333333,0,0.0,1,0.125,2,0.25,0.6155118724305203,2.161383285302594,0.905408409195826,7.125,39.25,13.668263553627746,2.625,12,4.50198368975912,2.4000000000000004,13.8,5.159734212423848,0.18214285714285716,0.14583333333333334,0.1875,2.25,0.75,1.5,0.625,0.25,0.0,0.125,0.75
paytoga02,Gary Payton,32,335.98333333333335,10.499479166666667,0,0.0,1,0.03125,3,0.09375,0.6137002413887301,2.2291666666666665,0.5446971029016949,8.375,46.5,9.934665603087065,3.125,25,4.890741747292498,2.34375,17.6,3.991275768230569,0.2563733552631579,0.10714285714285714,0.29360119047619043,1.8125,0.4375,1.375,1.1875,0.40625,0.25,0.5625,0.4375
singlch01,Chris Singleton,148,2604.7000000000016,17.599324324324336,0,0.0,1,0.006756756756756757,19,0.12837837837837837,0.6129232413712259,2.4504950495049505,0.4097632875505145,11.27364864864865,39.0,8.605801013653334,4.135135135135135,16,4.0383344189868,2.8952702702702697,15.8,4.08656891593527,0.3177793865293866,0.17995495495495495,0.32799300924300934,3.189189189189189,0.7567567567567568,2.4324324324324325,0.6216216216216216,0.7905405405405406,0.38513513513513514,0.6756756756756757,0.33783783783783783
parkean01,Anthony Parker,181,5016.900000000003,27.717679558011067,0,0.0,0,0.0,54,0.2983425414364641,0.6124781758663778,1.542275574112735,0.2288289323079613,17.171270718232044,49.25,7.676104917836765,7.773480662983426,27,4.629442435339703,6.129834254143646,28.1,4.976075481199807,0.4226654714223776,0.37794659300184164,0.44708848548627544,2.861878453038674,0.34806629834254144,2.5138121546961325,2.4806629834254146,0.850828729281768,0.14917127071823205,1.0,0.4088397790055249
smithjo02,Joe Smith,67,482.6000000000001,7.202985074626866,0,0.0,1,0.014925373134328358,2,0.029850746268656716,0.6124665239149166,1.7934782608695652,0.45916142722585973,5.074626865671642,28.5,4.997919060410924,1.9402985074626866,10,2.5636184005195832,1.1567164179104477,7.3,2.2879939526698148,0.23384998086490624,0.0,0.23582089552238808,1.7611940298507462,0.6865671641791045,1.0746268656716418,0.2835820895522388,0.07462686567164178,0.23880597014925373,0.2835820895522388,0.6716417910447762
edwarsh01,Shane Edwards,2,11.75,5.875,0,0.0,0,0.0,0,0.0,0.6123481781376519,0.9615384615384616,0.4938296346343298,2.0,2.75,1.0606601717798212,1.0,2,1.4142135623730951,-0.05,0.0,0.07071067811865477,0.25,0.0,0.25,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0
cherrwi01,Will Cherry,8,69.41666666666666,8.677083333333332,0,0.0,0,0.0,0,0.0,0.6112373905088362,1.2457627118644068,0.3525353140379835,5.78125,17.5,6.036255787205462,1.875,5,1.8850918886280927,1.0875,4.3,2.4115421858814154,0.16666666666666666,0.10416666666666666,0.22916666666666666,0.625,0.125,0.5,1.0,0.75,0.125,0.5,0.75
mccalra01,Ray McCallum,154,2806.833333333332,18.226190476190467,0,0.0,1,0.006493506493506494,43,0.2792207792207792,0.6108827737640741,1.8126094570928195,0.3785576557351484,13.178571428571429,48.0,11.096012734286123,5.974025974025974,27,5.637117944328929,4.327922077922076,24.3,5.142575036590166,0.3302515499904025,0.19751082251082247,0.34060078258894155,1.9870129870129871,0.5064935064935064,1.4805194805194806,2.3896103896103895,0.512987012987013,0.17532467532467533,0.961038961038961,0.44155844155844154
jacksju01,Justin Jackson,149,3119.5000000000005,20.936241610738257,0,0.0,0,0.0,42,0.28187919463087246,0.6108467620012552,1.3304721030042919,0.2810185100072821,13.431208053691275,40.0,8.513247777431047,6.953020134228188,28,5.756706512513339,5.088590604026848,24.0,5.364290464671967,0.39929439501587166,0.27202780441035473,0.46569724086502606,2.6778523489932886,0.47651006711409394,2.2013422818791946,1.1409395973154361,0.40268456375838924,0.18120805369127516,0.46308724832214765,0.3825503355704698
elsonfr01,Francisco Elson,71,649.7499999999999,9.151408450704224,0,0.0,0,0.0,0,0.0,0.6105209035187242,2.852112676056338,0.4562450310758315,5.697183098591549,22.0,4.74923217345968,2.0,9,2.1646510771286644,1.666197183098591,11.7,2.4381458799653384,0.3642410015649452,0.0,0.3642410015649452,1.7183098591549295,0.5352112676056338,1.1830985915492958,0.49295774647887325,0.30985915492957744,0.2112676056338028,0.4647887323943662,0.5492957746478874
butlera01,Rasual Butler,318,5407.133333333335,17.003563941299795,0,0.0,1,0.0031446540880503146,74,0.23270440251572327,0.6104683407076732,9.0,0.685850151397051,10.723270440251572,42.5,9.539871137544418,5.789308176100629,33,6.019653313795786,3.6660377358490557,25.2,4.859681938271088,0.3211437117093841,0.26258996070316815,0.31283313122935774,1.8553459119496856,0.23270440251572327,1.6226415094339623,0.7012578616352201,0.2830188679245283,0.3836477987421384,0.5062893081761006,0.5125786163522013
kaunsa01,Sasha Kaun,24,95.41666666666667,3.9756944444444446,0,0.0,0,0.0,0,0.0,0.6100517022474174,1.8867924528301887,0.6034065765413587,3.0625,14.25,3.8626204779296835,0.9166666666666666,4,1.4116492564331997,0.9375,5.7,1.609432116968726,0.2222222222222222,0.0,0.2222222222222222,1.0833333333333333,0.5,0.5833333333333334,0.125,0.16666666666666666,0.20833333333333334,0.2916666666666667,0.75
smithzh01,Zhaire Smith,8,116.10000000000001,14.512500000000001,0,0.0,0,0.0,2,0.25,0.6099337350947465,1.2125748502994012,0.3761082020486537,10.15625,30.0,9.843360253055284,5.0,17,6.141195788629908,3.5375,14.8,4.9934063666856865,0.3006410256410256,0.30416666666666664,0.153125,1.625,0.375,1.25,1.25,0.375,0.25,0.75,0.25
forbebr01,Bryn Forbes,215,4433.483333333334,20.620852713178294,0,0.0,1,0.004651162790697674,95,0.4418604651162791,0.6098241923702995,3.173076923076923,0.3972447197945196,13.590697674418605,47.25,9.655782828664922,8.037209302325582,27,6.064953068822204,5.0962790697674425,22.2,5.454586093780757,0.38847660940990186,0.3322056109265412,0.39800479881875217,1.8883720930232557,0.15813953488372093,1.7302325581395348,1.3488372093023255,0.3488372093023256,0.037209302325581395,0.6186046511627907,0.5720930232558139
bateske01,Keita Bates-Diop,30,503.34999999999997,16.778333333333332,0,0.0,0,0.0,2,0.06666666666666667,0.609339265219533,1.2794612794612794,0.2859521011785922,11.458333333333334,35.5,8.04086634693025,5.033333333333333,18,4.230295769665589,3.9000000000000004,17.3,4.05173440937803,0.3585882635882636,0.15944444444444444,0.43423280423280425,2.7666666666666666,0.5333333333333333,2.2333333333333334,0.5666666666666667,0.6,0.4666666666666667,0.4666666666666667,0.3333333333333333
mcderdo01,Doug McDermott,352,6901.716666666667,19.607149621212123,0,0.0,1,0.002840909090909091,124,0.3522727272727273,0.6087455260590914,3.8636363636363638,0.3638368053136599,12.311079545454545,43.5,7.9170938777709345,7.65625,31,5.668276857706631,4.811931818181819,25.8,4.942106396129651,0.41796085047045933,0.31889204545454536,0.42678458694083693,2.096590909090909,0.3522727272727273,1.7443181818181819,0.78125,0.19602272727272727,0.10795454545454546,0.5909090909090909,0.4943181818181818
jacksce01,Cedric Jackson,12,74.55,6.2124999999999995,0,0.0,0,0.0,0,0.0,0.6054186402777998,1.2955854126679462,0.48891782824563773,4.666666666666667,17.25,5.8526735667375025,1.6666666666666667,8,2.774341308665842,0.8333333333333334,4.9,2.3160834234203276,0.12222222222222223,0.027777777777777776,0.15277777777777776,0.6666666666666666,0.16666666666666666,0.5,1.1666666666666667,0.25,0.16666666666666666,0.9166666666666666,0.9166666666666666
bakerro01,Ron Baker,96,1393.7333333333327,14.518055555555549,0,0.0,0,0.0,6,0.0625,0.6050943638991215,1.9736842105263157,0.41774688317081254,9.033854166666666,34.5,7.159610746518744,3.125,13,3.467897892019557,2.511458333333333,11.3,3.3617310638440476,0.2599950396825396,0.16081349206349208,0.28725198412698416,1.4479166666666667,0.1875,1.2604166666666667,1.7604166666666667,0.6875,0.15625,0.8229166666666666,0.3125
jacksde01,Demetrius Jackson,26,136.41666666666663,5.2467948717948705,0,0.0,0,0.0,1,0.038461538461538464,0.604935395363928,1.5635179153094463,0.5476310787204739,4.221153846153846,16.0,5.109954463141977,1.8461538461538463,10,2.8801709350982305,1.5846153846153845,9.4,2.9599584196663717,0.33108974358974363,0.11538461538461539,0.33717948717948715,0.7307692307692307,0.34615384615384615,0.38461538461538464,0.6538461538461539,0.2692307692307692,0.038461538461538464,0.4230769230769231,0.6923076923076923
simonan01,Anfernee Simons,25,152.46666666666667,6.0986666666666665,0,0.0,0,0.0,1,0.04,0.6042038131851805,2.926829268292683,0.789840515379495,4.73,62.5,12.41175518074163,3.16,37,7.436845209271648,1.5520000000000003,34.2,7.144118793338571,0.1799047619047619,0.0921212121212121,0.23133333333333334,0.52,0.12,0.4,0.52,0.08,0.0,0.44,0.76
rushbr01,Brandon Rush,397,8080.6833333333425,20.354366078925295,0,0.0,3,0.007556675062972292,108,0.27204030226700254,0.6040275852189064,2.3360655737704916,0.32351594068076406,13.035264483627204,40.75,9.599131418149355,6.158690176322418,26,5.735984790108212,4.510579345088166,21.0,5.028146928262791,0.35958177353013626,0.3125014993402903,0.3335512654152452,2.7355163727959697,0.3526448362720403,2.3828715365239295,0.947103274559194,0.4156171284634761,0.5188916876574308,0.7355163727959698,0.5138539042821159
anderal01,Alan Anderson,295,6375.983333333332,21.613502824858752,0,0.0,0,0.0,98,0.33220338983050846,0.6035753667018054,1.5639810426540284,0.3095128590778276,13.69406779661017,52.5,9.107437365666462,7.63728813559322,35,6.195837375532253,4.7138983050847445,27.8,5.475943995575939,0.37543580823740363,0.28806160882432086,0.4103833736884583,2.2542372881355934,0.43728813559322033,1.8169491525423729,1.152542372881356,0.6033898305084746,0.09491525423728814,0.8610169491525423,0.511864406779661
higgico01,Cory Higgins,44,454.9000000000002,10.338636363636368,0,0.0,0,0.0,4,0.09090909090909091,0.6035092667573405,2.031700288184438,0.43463257161967045,6.454545454545454,28.25,6.04375343661015,3.727272727272727,22,4.326036030576208,1.1999999999999997,12.1,3.52103314647912,0.2803571428571429,0.09090909090909091,0.2871753246753247,0.8636363636363636,0.18181818181818182,0.6818181818181818,0.9318181818181818,0.18181818181818182,0.13636363636363635,0.8863636363636364,0.09090909090909091
iwundwe01,Wesley Iwundu,135,2313.316666666668,17.13567901234569,0,0.0,0,0.0,13,0.0962962962962963,0.6030958873026353,1.6574585635359116,0.31211125599805334,10.233333333333333,29.75,6.027626076607853,4.385185185185185,16,3.4294274905896054,3.385185185185187,15.6,3.654572243963177,0.4088752605419273,0.15802469135802472,0.41479423868312754,2.4296296296296296,0.5407407407407407,1.8888888888888888,0.9925925925925926,0.4740740740740741,0.2518518518518518,0.562962962962963,0.4074074074074074
rathaxa01,Xavier Rathan-Mayes,5,117.78333333333333,23.556666666666665,0,0.0,0,0.0,0,0.0,0.6030937861590215,0.8517632994620442,0.2734327579810589,15.05,23.75,8.041688255584146,5.8,9,3.492849839314596,1.2799999999999998,5.1,3.8212563379077302,0.24666666666666667,0.1,0.3571428571428571,1.0,0.0,1.0,3.6,1.2,0.6,2.2,0.0
brownja01,Jabari Brown,19,568.3666666666667,29.9140350877193,0,0.0,0,0.0,10,0.5263157894736842,0.6027063439415657,0.9713977334052887,0.20582075056411317,18.710526315789473,42.25,10.252121446415215,11.947368421052632,32,6.971957195400939,7.147368421052632,20.0,5.755516042222513,0.4420317583671014,0.3570175438596491,0.4390285153443048,1.894736842105263,0.15789473684210525,1.736842105263158,2.1052631578947367,0.631578947368421,0.10526315789473684,1.6842105263157894,0.21052631578947367
bullore01,Reggie Bullock,276,5266.416666666671,19.0812198067633,0,0.0,0,0.0,89,0.322463768115942,0.6026137154413509,4.0,0.421796789488507,12.60054347826087,43.75,10.288832855175507,6.77536231884058,33,6.6168029807777655,4.895652173913043,25.3,5.618972660099059,0.35786543870783016,0.28229199343329797,0.3667047023025283,2.0471014492753623,0.3188405797101449,1.7282608695652173,1.1014492753623188,0.4891304347826087,0.12681159420289856,0.5471014492753623,0.5217391304347826
stausni01,Nik Stauskas,335,6661.199999999994,19.884179104477596,0,0.0,0,0.0,92,0.2746268656716418,0.6023979044437173,1.4277899343544858,0.3146652372561107,13.038805970149253,40.0,8.978391478437771,6.782089552238806,24,5.386024423798392,4.333731343283577,21.7,5.095597734801371,0.3437407986814207,0.3078287135749821,0.3489647003079839,2.053731343283582,0.2298507462686567,1.8238805970149254,1.5313432835820895,0.41492537313432837,0.23880597014925373,1.0119402985074626,0.32238805970149254
nunnaja01,James Nunnally,28,266.9666666666667,9.53452380952381,0,0.0,0,0.0,0,0.0,0.6017523169687099,2.586206896551724,0.6064243233706399,5.517857142857143,17.0,5.01937384108952,2.857142857142857,9,2.9277002188455996,1.5607142857142855,8.6,3.0254891598028664,0.3098214285714286,0.21173469387755103,0.21666666666666665,0.8571428571428571,0.03571428571428571,0.8214285714285714,0.5357142857142857,0.25,0.07142857142857142,0.2857142857142857,0.39285714285714285
grahajo01,Joey Graham,85,1177.6499999999999,13.85470588235294,0,0.0,1,0.011764705882352941,18,0.21176470588235294,0.6008672815531414,1.6599190283400809,0.3762649539446947,9.079411764705883,41.0,8.278738883851984,5.023529411764706,21,4.896491626879478,3.001176470588235,17.9,4.059717739356924,0.3991905806611689,0.06470588235294118,0.4309516627163686,2.2470588235294118,0.5294117647058824,1.7176470588235293,0.43529411764705883,0.3058823529411765,0.11764705882352941,0.6823529411764706,0.4470588235294118
jonesda02,Dahntay Jones,319,4011.7166666666667,12.575914315569488,0,0.0,0,0.0,47,0.14733542319749215,0.6008500568877664,10.263157894736842,0.7417637158532534,8.047021943573668,34.0,7.3119065196668895,4.445141065830721,25,4.54148936887284,2.7153605015673947,17.2,3.8964161623869753,0.3248374927058313,0.11656217345872517,0.3260513780889955,1.4169278996865204,0.27586206896551724,1.141065830721003,0.7523510971786834,0.29780564263322884,0.14420062695924765,0.5642633228840125,0.5360501567398119
